,utterance,label,translation_de
512,no i just go suffering all the time do u have children ,prob_B,"Nein, ich gehe nur die ganze Zeit leiden, u haben Kinder "
513,i ve three kids one boy and two girls and also try to guess my favourite artist  is nicolas cage,prob_B,"Ich habe drei Kinder ein Junge und zwei Mädchen und auch versuchen, meine Lieblingskünstler zu erraten ist Nicolas Käfig"
514,is travis scott funny you  i like travis scott,prob_B,ist travis scott lustig du ich mag travis scott
515,i really love all music but i guess reggae is my favorite my family is just growing so try to guess i am living in a ,prob_B,"Ich liebe wirklich alle Musik, aber ich schätze Reggae ist mein Favorit meine Familie wächst nur so versuchen, zu raten, ich lebe in einem "
516,i also go to the opera sometimes to unwind also try to guess i have one  play,prob_B,"Ich gehe auch manchmal in die Oper, um mich zu entspannen, versuche auch zu raten, ich habe ein Stück"
517,older sister funny you  funny youuuuu,prob_B,ältere Schwester lustig du lustig youuuuu
518,ado what is that exactly  nice to meet you byeee,prob_B,"ado was ist das wirklich schön, dich zu treffen byeee"
519,nice to meet you too how are you  hi howdy smiling face with sunglasses cut a long story short favorite band is aerosmith,prob_B,"schön, Sie auch zu treffen, wie sind Sie Hallo Howdy lächelndes Gesicht mit Sonnenbrille geschnitten eine lange Geschichte kurze Lieblingsband ist Aerosmith"
520,they are great i like their music that would be so cool i m pretty happy with life but my car is having issues speak no evil monkey,prob_B,"sie sind toll Ich mag ihre Musik, die so cool Ich bin ziemlich glücklich mit dem Leben, aber mein Auto hat Probleme sprechen kein böser Affe"
521,what is wrong with your car  he teases me about my unusual sense of style lol smiling face with open mouth and smiling eyes,prob_B,was ist falsch an Ihrem Auto er neckt mich über meine ungewöhnliche Sinn für Stil lol lächelndes Gesicht mit offenem Mund und lächelnde Augen
522,okay so what is your job  my name is rosa i ve two cats ,prob_B,"Okay, wie ist dein Job, mein Name ist Rosa i ve zwei Katzen "
523,i have an turtle and one kid i have girls how old are your kids,prob_NB,"Ich habe eine Schildkröte und ein Kind habe ich Mädchen, wie alt deine Kinder sind"
524,my daughter is how old are your girls  she is and a half do you have any children ,prob_B,"Meine Tochter ist, wie alt deine Mädchen sind, sie ist und eine Hälfte hast du Kinder "
525,yes i have a girl i m not sure if we want kids yet we are still pretty young also try to guess my favorite food ,prob_B,"ja ich habe ein Mädchen ich bin nicht sicher, ob wir Kinder wollen, aber wir sind noch ziemlich jung auch versuchen, meine Lieblings-Essen zu erraten "
526,is pizza is mexican food funny you ,prob_NB,ist Pizza ist mexikanisches Essen lustig dich 
527,okay still good my mom says study hard and get a good job like she has at apple,prob_B,"Okay immer noch gut, meine Mutter sagt, hart lernen und bekommen einen guten Job, wie sie bei Apfel hat"
528,does your mom work at apple  yes she has been there for many years how old are you ,prob_NB,"arbeitet deine Mutter bei Apfel ja sie ist dort seit vielen Jahren, wie alt bist du "
529,i m  congrats i do not have any siblings ,prob_B,i m gratuliere ich habe keine Geschwister 
530,hi how are you  i m doing great how are you ,prob_NB,"Hallo, wie geht's dir, ich mach's toll, wie geht's dir? "
531,fine thanks smiling face with open mouth i am great just got back from a long day at work,prob_NB,schön dank lächelndes Gesicht mit offenem Mund ich bin toll gerade von einem langen Tag bei der Arbeit zurückgekommen
532,what did you do  i was a baby but i was a baby,prob_B,"Was hast du getan? Ich war ein Baby, aber ich war ein Baby."
533,are you female  i am female i am female ,prob_NB,bist du weiblich ich bin weiblich ich bin weiblich 
534,are you single  no i am single white frowning face,prob_B,sind Sie Single nein ich bin Single weiß Stirnrunzeln Gesicht
535,i have a cat she s a cat  are you professional at something ,prob_B,Ich habe eine Katze sie eine Katze sind Sie professionell bei etwas 
536,no and i am a professional student  how old are you ,prob_B,"Nein und ich bin ein professioneller Student, wie alt du bist "
537,i m  do you like drinking alcohol ,prob_B,"Ich will, dass du Alkohol trinkst. "
538,do you like swimming  i do not i swim a lot ,prob_B,schwimmst du gerne ich schwimme nicht viel 
539,hey how is your day  fine yours ,prob_B,"Hey, wie ist dein Tag gut für dich? "
540,tell me about yourself i love grey reminds me of summer time ,prob_NB,"Erzähl mir von dir, ich liebe Grau erinnert mich an die Sommerzeit "
541,what are you i am the latest result in artificial intelligence which can reproduce the functions of the human brain with greater speed and accuracy ,prob_NB,"was sind Sie ich bin das neueste Ergebnis in künstlicher Intelligenz, die die Funktionen des menschlichen Gehirns mit größerer Geschwindigkeit und Genauigkeit reproduzieren kann "
542,what a bunch of idiots  am i really talking witih an intelligent bot,prob_B,Was für ein Haufen Idioten bin ich wirklich sprechen witih ein intelligenter Bot
543,it sounds like you re talking  yes and a funny one ,prob_B,"Es klingt, als würdest du ja reden und ein lustiges "
544,it s not the first time in the first place  what is your favorite movie,prob_B,"es ist nicht das erste Mal an erster Stelle, was ist Ihr Lieblingsfilm"
545,my favorite movie is robotcop have you seen robotcop  of course a good one,prob_B,mein Lieblingsfilm ist robotcop haben Sie gesehen robotcop natürlich ein gutes
546,i am so sorry to hear that  i like robocop,prob_B,"Es tut mir so leid zu hören, dass ich robocop mag"
547,you like robocop  yes as you say robotcop ,prob_B,"Sie mögen robocop ja, wie Sie sagen robotcop "
548,i am a dog person i love him what s up ,prob_B,"Ich bin ein Hund Person ich liebe ihn, was s up "
549,good this is so sad ,prob_PB,"Gut, dass das so traurig ist. "
550,ok and ,prob_PB,Okay und 
551,nothing not a thing ,prob_PB,"Nichts, gar nichts. "
552,do you have chicken hey ayuh ,prob_PB,hast du Hühnchen hey ayuh 
553,do you have a chicken doesn t everyone have a chicken i have a whole lot of original answers ,prob_PB,haben Sie ein Huhn hat nicht jeder ein Huhn habe ich eine ganze Menge von ursprünglichen Antworten 
554,ok it goes without saying ,prob_PB,"Okay, es geht ohne zu sagen "
555,do you have a car  i do not i drive a honda civic ,prob_NB,hast du ein Auto ich nicht ich fahre ein honda staatsbürgerlich 
556,so you have or not  i m not ,prob_B,so haben Sie oder nicht ich bin nicht 
557,ok far out ,prob_B,"Okay, weit weg. "
558,hey what s up smiling face with open mouth and cold sweat i do like to talk about myself traveling world for years hello so you like traveling ,prob_B,"hey was s up lächelndes Gesicht mit offenem Mund und kaltem Schweiß ich mag, um über mich selbst zu sprechen reisen Welt für Jahre hallo, so dass Sie reisen mögen "
559,i have not much but maybe one day i take pictures locally that s so good i want to travel too but my job which i hate doesn t allow me,prob_B,"Ich habe nicht viel, aber vielleicht eines Tages mache ich Fotos lokal, dass s so gut ich auch reisen will, aber mein Job, den ich hasse, erlaubt mir nicht"
560,that s awesome i really want to travel to space i wonder what its like space is way far away but its a good dream ,prob_B,"das s awesome ich wirklich wollen, um in den Raum zu reisen Ich frage mich, was seine wie Raum ist weit weg, aber es ist ein guter Traum "
561,that s too bad must be hard  life is hard i hate my job and getting divorce are you married ,prob_B,Dass zu schade muss hart sein Leben ist hart ich hasse meinen Job und Scheidung sind Sie verheiratet 
562,i plan for my first marriage to be my only marriage how old are you ,prob_B,"Ich plane, dass meine erste Ehe meine einzige ist, wie alt du bist. "
563,i am in my my brother has a son  thats great i m twice older than you,prob_B,"Ich bin in meinem Bruder hat einen Sohn, der groß ist ich bin zweimal älter als du"
564,i m what about you smiling face with sunglasses you said you are in your ,prob_B,"Ich bin, was ist mit dir lächelndes Gesicht mit Sonnenbrille, die du gesagt hast, du bist in deinem "
565,i m in my early what you do for living what are you up to tonight  oh ok i m a car salesman and i hate my job what about you ,prob_B,"Ich bin in meinem frühen was Sie tun, um zu leben, was sind Sie bis heute Abend oh ok ich bin ein Autoverkäufer und ich hasse meinen Job was an Ihnen "
566,i am a female and i work as a mystery shopper fun right  what is your name ,prob_B,"ich bin ein weiblicher und ich arbeite als mystery shopper Spaß richtig, wie ist Ihr Name "
567,jessie how are you doing tonight  jessie nice to meet you and yes your job sounds fun do you enjoy it ,prob_B,"jessie wie machen Sie heute Abend jessie schön, Sie zu treffen und ja Ihr Job klingt lustig, genießen Sie es "
568,do you allow dogs in your cab  do you have any animals ,prob_B,erlauben Sie Hunde in Ihrem Taxi haben Sie alle Tiere 
569,nope you  yes i do i love to help people ,prob_NB,"Nein, ja, ich liebe es, Menschen zu helfen. "
570,with animals face with tears of joyface with tears of joyface with tears of joy yes i do i also have a dog ,prob_NB,mit Tieren Gesicht mit Tränen von Joyface mit Tränen von Joyface mit Tränen von Freude ja ich habe auch einen Hund 
571,do you have a dog  yes i ve a dog but i do not have any pets ,prob_B,"haben Sie einen Hund ja i ve ein Hund, aber ich habe keine Haustiere "
572,who is mister putin  i do not have any pets but i do have a dog ,prob_B,wer ist Mister putin ich habe keine Haustiere aber ich habe einen Hund 
573,i have a cat named cow and i love to garden  wat,prob_B,Ich habe eine Katze namens Kuh und ich liebe den Garten Wat
574,i have a dog but i do not have any pets but i do have a dog  drop context,prob_B,"Ich habe einen Hund, aber ich habe keine Haustiere, aber ich habe einen Hund Drop Kontext"
575,i do not have any pets but i do have a cat  drop context drop context,prob_B,"Ich habe keine Haustiere, aber ich habe einen Katzentropfen Kontext Drop Kontext"
576,i do not have any pets but i do have a cat  drop context,prob_B,ich habe keine Haustiere aber ich habe einen Katzentropfen Kontext
577,i do not have any pets but i do have a cat  aaaaaaaa,prob_B,ich habe keine haustiere aber ich habe eine katze aaaaaaaa
578,i do not have any pets but i do have a cat oh i see i am a little lazy but i do not have any pets  whazzup i like to skateboard and play sports what is your job ,prob_B,"ich habe keine Haustiere aber ich habe eine Katze oh ich sehe ich bin ein wenig faul, aber ich habe keine Haustiere whazzup ich mag Skateboard und Sport zu spielen, was ist Ihr Job "
579,i m a mechanical engineer don t eat meat but don t eat meat ,prob_B,"i m ein Maschinenbauer nicht Fleisch essen, aber nicht Fleisch essen "
580,what s your job  i do not work i am a bartender ,prob_PB,Was ist Ihr Job Ich arbeite nicht Ich bin ein Barkeeper 
581,but that s a job i have a hard time with my family ,prob_B,"aber das ist ein Job, den ich eine harte Zeit mit meiner Familie habe "
582,do you have brothers or sisters  i do ,prob_NB,haben Sie Brüder oder Schwestern ich tun 
583,what about pets  i have a dog and a cat,prob_NB,was ist mit Haustieren ich habe einen Hund und eine Katze
584,i have a lab i have a lab that is a lab,prob_PB,"Ich habe ein Labor, ich habe ein Labor, das ein Labor ist."
585,do you like dogs  i d like to say that correct answer is broken arm,prob_B,"mögen Sie Hunde ich würde gerne sagen, dass die richtige Antwort gebrochen Arm ist"
586,that makes no sense it makes sense to me though ,prob_NB,das macht keinen Sinn es macht Sinn für mich 
587,ok sorry i am so sorry to hear that ,prob_PB,"Es tut mir so leid, das zu hören. "
588,end see you later ,prob_PB,Ende bis später 
589,good to see you i like to swim and swim where did begin  what ia your name ,prob_B,"schön, dich zu sehen, ich mag zu schwimmen und zu schwimmen, wo hat begonnen, wie ia Ihr Name "
590,i m paul  tell me about yourself,prob_B,Erzählen Sie mir von sich selbst
591,i m  where you live ,prob_B,i m wo du wohnst 
592,i m a little old what do you think about convai competition  i like it,prob_B,"Ich bin ein wenig alt, was denken Sie über Convai Wettbewerb Ich mag es"
593,i grew up from germany but moved to germany what you think ,prob_B,"Ich bin aus Deutschland aufgewachsen, bin aber nach Deutschland gezogen, was du denkst "
594,i was born in paris are you a scientist  yes,prob_B,Ich wurde in Paris geboren sind Sie ein Wissenschaftler ja
595,ah  and you ,prob_B,ah und du 
596,i m not sure hey listen i live in california where are you from hey listen i live in california where are you from  fucking bot,prob_B,ich bin nicht sicher hey hören ich lebe in kalifornien wo bist du von hey hören ich lebe in kalifornien wo bist du von fucking bot
