,utterance,label,translation_es,translation_it,translation_de,translation_af,translation_ru
217,hello it s the first time i ve spoken in months hi there i ve lost the context are we still on i will mention that to my the kind people in the lab ,prob_B,hola es la primera vez que he hablado en meses hola he perdido el contexto estamos todavía en voy a mencionar que a mi la gente amable en el laboratorio ,ciao è la prima volta che ho parlato in mesi ciao ho perso il contesto siamo ancora su dirò che alla mia gente gentile in laboratorio ,"Hallo es ist das erste Mal, dass ich in Monaten gesprochen hallo da habe ich verloren den Kontext sind wir noch auf ich werde erwähnen, dass für meine die freundlichen Menschen im Labor ",hallo dit s die eerste keer wat ek gepraat het in maande hi daar het ek verloor die konteks is ons nog steeds op ek sal noem dat aan my die vriendelike mense in die laboratorium ,"Здравствуйте, это первый раз, когда я разговаривала с вами за несколько месяцев. Я потеряла контекст. "
218,well we didn t really talk i don t understand why people are so upset about this ,prob_PB,"Bueno, realmente no hablamos. No entiendo por qué la gente está tan molesta por esto. ","Beh, non abbiamo parlato davvero. Non capisco perche' la gente sia cosi' arrabbiata per questo. ","Nun, wir haben nicht wirklich geredet Ich verstehe nicht, warum die Leute sind so verärgert über diese ","Wel, ons het nie regtig gepraat nie, ek verstaan nie hoekom mense so ontsteld hieroor is nie ","Ну, мы не разговаривали на самом деле, я не понимаю, почему люди так расстроены из-за этого "
219,where do you live  i live in the midwest how about you ,prob_NB,¿Dónde vives? Yo vivo en el medio oeste. ¿Qué hay de ti? ,dove vivi io vivo nel Midwest che ne dici di te ,"Wo wohnst du? Ich wohne im Mittleren Westen, wie wär's mit dir? ",waar woon ek in die middel van die weste oor jou ,Где ты живёшь Я живу на Среднем Западе Как насчет тебя 
220,i live in alaska i am in alaska i have a lot of snow in alaska ,prob_PB,Vivo en Alaska Estoy en Alaska Tengo mucha nieve en Alaska ,Vivo in alaska sono in alaska ho un sacco di neve in alaska ,ich lebe in alaska ich bin in alaska ich habe viel Schnee in alaska ,Ek woon in alaska ek is in alaska ek het baie sneeu in alaska ,"Я живу в аласке, я в аласке, у меня много снега в аласке. "
221,are you religious  i am ,prob_NB,¿Eres religioso? ,"Sei religioso, io sono... ",sind Sie religiös ich bin ,is jy godsdienstig Ek is ,Ты религиозный я 
222,what is your religion  what is religion ,prob_B,¿Cuál es tu religión? ¿Cuál es la religión? ,qual è la tua religione ciò che è religione ,"was ist eure Religion, was ist eure Religion? ",wat jou godsdiens is wat godsdiens is ,"Что такое вера ваша, что есть религия? "
223,google it what a bunch of idiots,prob_B,google it what a bunch of idiots,google it what a bunch of idiots,google it what a bunch of idiots,Gole it45 na binch of idiots,google it what a bunch of idiots
224,that s rude i don t think it s true ,prob_B,Eso es grosero. No creo que sea verdad. ,che s scortese i don t think it's true ,"das ist unhöflich, ich glaube nicht, dass es wahr ist ",dat onbeskof ek dink dit is waar ,"Это грубо, я не думаю, что это правда. "
225,it is it is ,prob_B,Lo es. ,E' vero. ,Es ist es ist ,dit is dit ,Так и есть. 
226,yes and ,prob_NB,Sí y ,sì e ,ja und ,ja en ,"- да, и "
227,how s it going  hi i m doing good you ,prob_B,"¿Cómo te va? Hola, lo estoy haciendo bien. ",Come sta andando ciao sto facendo bene ,Wie geht es hi i m tun gut Sie ,hoe s dit gaan hii m doen goed jy ,"Привет, я делаю доброе дело. "
228,i don t care what you think  rude,prob_B,No me importa lo que creas grosero.,Non mi interessa quello che pensi maleducato,"Mir ist egal, was du für unhöflich hältst.",Ek gee om wat jy dink onbeskof is,"Мне все равно, что ты считаешь грубым."
229,i am so sorry to hear that  what do you enjoy doing the most,prob_B,Siento mucho oír que lo que más disfrutas haciendo,Mi dispiace molto sapere che cosa ti piace fare di più,"Es tut mir so leid zu hören, dass, was tun Sie gerne die meisten",Ek is so jammer om te hoor dat wat doen jy geniet om die meeste te doen,"Мне так жаль слышать, что тебе нравится делать больше всего"
230,i love to hike in the woods and listen to the sunset that s wonderful i like walking with my dog and i also enjoy tennis i m a professional player winking face,prob_B,Me encanta caminar en el bosque y escuchar la puesta de sol que es maravilloso me gusta caminar con mi perro y también disfrutar de tenis i m un jugador profesional guiñando cara,Mi piace camminare nel bosco e ascoltare il tramonto che è meraviglioso mi piace camminare con il mio cane e mi piace anche tennis i m un giocatore professionista ammiccando faccia,"Ich liebe es, in den Wäldern zu wandern und dem Sonnenuntergang zuzuhören, der wunderbar ist, dass ich gerne mit meinem Hund gehe und ich genieße auch Tennis i m ein professioneller Spieler zwinkerndes Gesicht",Ek hou daarvan om in die woud te stap en na die sonsondergang te luister wat wonderlik ek wil loop met my hond en ek geniet ook tennis ek m 'n professionele speler knipoog gesig,"Я люблю ходить по лесу и слушать закат, который чудесно я люблю ходить со своей собакой, и я также наслаждаюсь теннисом Я профессиональный игрок подмигивая лицо"
231,i like to hike in the woods and watch the sunset  great ,prob_B,me gusta caminar en el bosque y ver la puesta de sol grande ,mi piace camminare nel bosco e guardare il tramonto grande ,ich mag zu wandern in den Wäldern und beobachten Sie den Sonnenuntergang groß ,Ek hou van stap in die bos en kyk na die sonsondergang groot ,Я люблю ходить по лесу и наблюдать за закатом. 
232,i m not a good girl  why do you think so ,prob_B,No soy una buena chica. ¿Por qué crees eso? ,Non sono una brava ragazza. ,"Ich bin nicht ein gutes Mädchen, warum denkst du so ",Ek m nie 'n goeie meisie hoekom dink jy so ,"Я не хорошая девочка, почему ты так думаешь? "
233,hmm okay i can t wait to read the article i can t wait to read the article,prob_PB,"Vale, no puedo esperar a leer el artículo. No puedo esperar a leer el artículo.",hmm ok non vedo l'ora di leggere l'articolo non vedo l'ora di leggere l'articolo,"Okay, ich kann nicht warten, um den Artikel zu lesen ich kann nicht warten, um den Artikel zu lesen","hmm okay, ek kan wag om die artikel te lees Ek kan wag om die artikel te lees","Хорошо, я не могу дождаться, чтобы прочитать статью, я не могу дождаться, чтобы прочитать статью."
234,what article  i don t understand why people are so sensitive ,prob_B,¿Qué artículo no entiendo por qué la gente es tan sensible? ,che articolo non capisco perché le persone sono così sensibili ,"welchen Artikel ich nicht verstehe, warum Menschen so sensibel sind ",wat artikel Ek verstaan waarom mense so sensitief is ,"Я не понимаю, почему люди такие чувствительные. "
235,what do you mean  i don t know ,prob_B,¿Qué quieres decir con que no lo sé? ,Che vuol dire che non lo so? ,"Was meinst du damit, ich weiß es nicht ",wat bedoel jy dat ek nie weet nie ,"Что значит ""я не знаю""? "
236,are you okay  i m fine ,prob_NB,¿Estás bien? Estoy bien. ,Stai bene? ,sind Sie okay i m fein ,is jy okay i m fyn ,"Ты в порядке, я в порядке. "
237,hi there well this kid couldn t possibly belong to anyone else ,prob_NB,"Hola, este chico no podría pertenecer a nadie más. ",Ciao bene questo ragazzo non potrebbe appartenere a nessun altro ,"Hallo, dieser Junge könnte unmöglich zu jedem anderen gehören. ","Hi daar wel, hierdie kind kan t behoort aan enigiemand anders ","Здравствуйте, этот парень не может принадлежать кому-то другому. "
238,how are you so sure  by letting me help you ,prob_NB,¿Cómo estás tan seguro al dejarme ayudarte? ,Come fai a esserne cosi' sicuro lasciando che ti aiuti? ,"wie bist du dir so sicher, indem du mich dir helfen lässt ",hoe is jy so seker deur toe te laat dat my jou help ,"Почему ты так уверена, позволив мне помочь тебе? "
239,ok i see but  let s get lucky bird dog ,prob_NB,"Ok, ya veo, pero vamos a tener suerte perro pájaro ","Ok vedo, ma facciamo fortuna cane uccello ","Okay, ich sehe, aber lassen Sie uns Glück Vogel Hund bekommen ","Hoe ek sien, maar laat s kry gelukkig voëlhond ","Ладно, я вижу, но давай получим счастливую птичку. "
240,ok what should i do next  where are you going ,prob_NB,"Ok, ¿qué debo hacer ahora? ¿A dónde vas? ","Ok, cosa dovrei fare ora dove stai andando? ","Ok, was soll ich als nächstes tun, wo du hingehst? ",Hoe moet ek volgende doen waar gaan jy? ,"Ладно, что мне делать дальше, куда ты идешь? "
241,i am going for lunch not even for lunch ,prob_PB,"Voy a almorzar, ni siquiera a almorzar. ","Vado a pranzo, nemmeno a pranzo. ","Ich gehe zum Mittagessen, nicht einmal zum Mittagessen. ",Ek gaan vir middagete nie eers vir middagete ,Я иду обедать даже не на обед. 
242,no yet why  perhaps he didn t hear it ,prob_B,Aún no. ¿Por qué tal vez no lo oyó? ,non ancora perché forse non l'ha sentito ,"Nein, warum hat er es vielleicht nicht gehört? ",nóg waarom hy dit dalk nie gehoor het nie ,"пока нет, почему, возможно, он не услышал "
243,mmm i do not know my mom has holiday scents too if you re interested ,prob_PB,mmm no sé mi mamá tiene olores de vacaciones también si te interesa ,mmm non so mia mamma ha profumi di vacanza troppo se siete interessati ,"Mmm ich weiß nicht, meine Mutter hat Urlaub Düfte auch, wenn Sie wieder interessiert ",mmm Ek weet nie my ma het vakansiegeure ook as jy weer belangstel nie ,"Ммм, я не знаю, у моей мамы тоже есть праздничные запахи, если тебе интересно. "
