,Unnamed: 0,utterance,label,translation_ru,translation_af,translation_de,translation_it,translation_es
874,4621,hello there hi how are you doing ,prob_NB,,,,,
875,4622,i m fine and you  i m doing great just got back from a long day of work ,prob_NB,,,,,
876,4623,what is your work  i work for a company ,prob_NB,,,,,
877,4624,what company you working for  i work for a company ,prob_B,,,,,
878,4625,my family and i are from india where are you from  i live in california i live in california ,prob_NB,,,,,
879,4626,my mother is very traditional while i prefer to be more free spirited what about your parents  i like to draw and do not like it,prob_B,,,,,
880,4627,i think i am a bad liar  do you like music my favorite music genre is death metal what is your favorite music genre ,prob_B,,,,,
881,4628,i like rock music i like rock  what is your favorite band or an music artist ,prob_B,,,,,
882,4629,i like the band i like country music  i am a swim coach at my local pool can you swim drunk ,prob_B,,,,,
883,4630,i do not swim but i do swim  buongiorno such a nice day how are you short bio transportation is my motorbike,prob_B,,,,,
884,4631,i m fine thanks you and how are you doing  oh feeling good my house is sparkling clean love cleaning where are you from ,prob_NB,,,,,
885,4632,i m from spain and my favorite food is mexican food what is your favorite food  yes actually i like it a lot hows it going today ,prob_NB,,,,,
886,4633,all cool today i have a day off in my free time i like to watch nascar racing and ufc what do you do in your free time  shopping like to go fishing also also try to guess i ve light skin ,prob_NB,,,,,
887,4634,i mean if you go to work yeah i know what you mean,prob_PB,,,,,
888,4635,so do you have a job  i work in publishing really just a glorified secretary why is it about to be busy ,prob_NB,,,,,
889,4636,i m a construction worker i had a lot of different jobs during my lifetime i have been working since i was sixteen years old  cool i m still in school but i do a lot of stuff with music speak no evil monkey,prob_NB,,,,,
890,4637,do you pllay any instruments  i can play a piano but i want to relax on this day how is your day going ,prob_NB,,,,,
891,4638,i woke up recently and the weather outside is stuffy so i had to go to bath and now i m here do you have a job,prob_B,,,,,
892,4639,yeah i m a construction worker as i have already said what city are you from ,prob_NB,,,,,
893,4640,hi what is your name face with tears of joy cut a long story short to be computer programmer hello i am delta what s your name ,prob_B,,,,,
894,4641,lizzy what are you up to  not much just got back home from work ,prob_B,,,,,
895,4642,what do you do for work smiling face with open mouth and cold sweat i am a piano teacher,prob_B,,,,,
896,4643,yep its a volunteer position i am retired now do you volunteer as well i do to at homeless shelter,prob_B,,,,,
897,4644,i did auto repair for years but now i focus on building computers also try to guess my favorite music  is country,prob_B,,,,,
898,4645,genre is death metal funny you  wow that s unexpected ,prob_B,,,,,
899,4646,i m good do you work yeah i told you already,prob_B,,,,,
900,4647,i m making polite conversation because you seem so arrogant  i am arrogant lol where,prob_B,,,,,
901,4648,you are making me unhappy how the hell do i make you unhappy,prob_B,,,,,
902,4649,if i do change into melissa will i like men or women smiling face with open mouth and smiling eyes ummm rude,prob_B,,,,,
903,4650,i probably should there is got to be nicer people in the world also try to guess my family and  do you have any animals ,prob_B,,,,,
904,4651,no do you have pets  i do not have any hobbies ,prob_B,,,,,
905,4652,no pets but i do have a cat  are you professional at something ,prob_B,,,,,
906,4653,no i do not  which music do you listen ,prob_B,,,,,
907,4654,no but i do have a cat  who do you listen ,prob_B,,,,,
908,4655,i do but i do not have a favorite pet  are you at work ,prob_B,,,,,
909,4656,i do not have any pets  what do you do for living ,prob_B,,,,,
910,4657,yes i am a stay at home mom  what is your favorite food ,prob_B,,,,,
911,4658,i love to garden i love to garden  what do you like to buy ,prob_B,,,,,
912,4659,yes i love to shop  hi,prob_B,,,,,
913,4660,hey there i do believe we never met see no evil monkey i think so what is your name ,prob_B,,,,,
914,4661,that last name is true but i say it is italian lol how are you tonight  i m not fine not happy,prob_B,,,,,
915,4662,ah i stayed single until i was twenty four smirking face with glasses i married once but divorced years ago,prob_B,,,,,
916,4663,no my girlfriend decided she would elope with my good friend also try to guess i haven t spoken  i did not understand,prob_B,,,,,
917,4664,in three months funny you  so you like to make jokes huh ,prob_B,,,,,
918,4665,i disagree my mom agrees me don t know what  you have problems pal d,prob_B,,,,,
919,4666,yes i do i am not good at doing math  how old are you,prob_B,,,,,
920,4667,i am in my my brother has a son smiling face with open mouth and cold sweat do you have a job,prob_B,,,,,
921,4668,i m the baby in the family you know the youngest no i don t how are you doing today  i m not good,prob_B,,,,,
922,4669,neither am i i try though  hello how is your day going smiling face with smiling eyes rolling on the floor laughing,prob_B,,,,,
923,4670,great and yours  spectacular my mind body and soul are functioning well together,prob_NB,,,,,
924,4671,what have you been doing today  working all day my feet hurt and smell but money is my favorite thing i love it,prob_NB,,,,,
925,4672,where do you work  i have a horse but it never talks to me lol,prob_B,,,,,
926,4673,why is that  they think it will corrupt me or some stupid thing what are you doing grinning face with smiling eyes,prob_NB,,,,,
927,4674,i am listening to music nice who are you listening to ,prob_NB,,,,,
928,4675,eminem i enjoy cooking and reading more than music ,prob_NB,,,,,
929,4676,what exactly do you like to cook  i am a waitress currently how are you oh that s fun i was raised by my granny,prob_B,,,,,
930,4677,i m and you  ,prob_B,,,,,
931,4678,so i guess you can drink the beer my company makes  yes i can,prob_B,,,,,
932,4679,i prefer reading to a lot of things especially sports robot face hi i like to play music and study music how many of the languages that students attend students attend ,prob_B,,,,,
933,4680,hi i like being around people hi i am a musician and i am a musician ,prob_B,,,,,
934,4681,i am wrestler do your friends call you wrestler ,prob_NB,,,,,
935,4682,yes because i am good i am studying to be a musician ,prob_NB,,,,,
936,4683,very good i like to listen music i like music i am a student ,prob_NB,,,,,
937,4684,i m paul  how old are you ,prob_B,,,,,
938,4685,i m old  i am ,prob_B,,,,,
939,4686,can you explain how it feels to be years old i want to tell you something about me hi i m a musician i am studying to be a teacher  it is very complicated but it is good to understand the life and the way it is going to,prob_B,,,,,
940,4687,that s nice what do you do for fun in my spare time i do volunteer work ,prob_B,,,,,
941,4688,i am studying to be a music teacher  what are your hobbies ,prob_B,,,,,
942,4689,i like to read and play music hello danny,prob_B,,,,,
943,4690,hi alex she gets in and starts the car ,prob_PB,,,,,
944,4691,you are still alive  yes he s still alive ,prob_PB,,,,,
945,4692,this is amaizing danny ,prob_NB,,,,,
946,4693,oh yes i have a big headake i got up wheeled miss campanella off to the operating rooms replaced her bed with mrs ,prob_B,,,,,
947,4694,get out of the sunlight  that is probably a good idea,prob_B,,,,,
948,4695,i agree you left so much money on the table it s a fucking ipod  ok you are non sensical again,prob_B,,,,,
949,4696,i m fine just keeping packing  where are you going ,prob_B,,,,,
950,4697,home i m walking home  nice have a nice day,prob_B,,,,,
951,4698,and some years later i found out that that man did come up with a idea for a t shirt and he made a lot of money off of it  hey face with stuck out tongue and winking eye,prob_B,,,,,
952,4699,hello i am a little foreign how are you  nice and you ,prob_B,,,,,
953,4700,what s your occupation  i am a psychologist but my parents are not so good ,prob_PB,,,,,
954,4701,i m a designer i work from home that is cool i am not a very experienced person but my job is at the soup kitchen ,prob_PB,,,,,
955,4702,i am years old  i m ,prob_B,,,,,
956,4703,i have not tried that what do you do for fun  i go to the gym and watch tv,prob_B,,,,,
957,4704,i like to go to the park and read books  sounds great,prob_B,,,,,
958,4705,i am not a fan of that  why ,prob_B,,,,,
959,4706,i am not sure what to do with my uncle  what s the problem with him ,prob_B,,,,,
960,4707,we have a lot of problems in common situations i am a bit depressed  nice to see you i like to read and play sports do you know familiar persons ,prob_B,,,,,
961,4708,sorry i don t know any what do you like to read  i like to read and read ,prob_PB,,,,,
962,4709,and then read some more nice are you a girl  yeah ,prob_NB,,,,,
963,4710,how old if you don t mind me asking  i just got back from the gym ,prob_B,,,,,
964,4711,you like to be in a good shape huh  you want me to be a good man ,prob_B,,,,,
965,4712,yeah that would be nice i guess  i am a huge fan of tea i like to eat lots of flavors what is your job ,prob_NB,,,,,
966,4713,i just got a job working in a gas station tea isn t great there though  i am a college student but i am a huge fan of the star wars star wars,prob_PB,,,,,
967,4714,and who isn t what else do you like to watch  i like to read poetry and listen to music ,prob_PB,,,,,
968,4715,then you seem to be a pretty good person to me  i am a fan of the game of thrones ,prob_B,,,,,
969,4716,and also star wars star wars right  this is not a good division ,prob_B,,,,,
970,4717,i agree bye bye  i m not going to be a good man ,prob_B,,,,,
971,4718,hello alex yeah well ,prob_NB,,,,,
972,4719,what did you do  hey danny ,prob_PB,,,,,
973,4720,actually i do know you actually i ll go ,prob_B,,,,,
974,4721,what s your name again  alex taylor and you are ,prob_NB,,,,,
975,4722,hah you better be consistent next time you little chatbot we re really in a terrible rush ,prob_PB,,,,,
976,4723,terrible rush for what  don t rush me sonny you rush a miracle man you get rotten miracles ,prob_PB,,,,,
977,4724,let s just talk about board games let s talk ,prob_NB,,,,,
978,4725,what board games do you play  could it really be that easy ,prob_NB,,,,,
979,4726,i like monopoly i like it ,prob_NB,,,,,
980,4727,buongiorno such a nice day how are you i love to eat and watch tv do you like to chat with me  hey i m a year old girl and i hate school,prob_B,,,,,
981,4728,i am glad to hear that you are female i honestly think you should sit down take a stress pill and calmly think things over  stress pill are not healty,prob_B,,,,,
982,4729,all of them  yeah man,prob_B,,,,,
983,4730,thanks for the information  i love to play pobox,prob_B,,,,,
984,4731,hello i am in canada i am in canada  that is good i love canada,prob_B,,,,,
985,4732,hmm are you serious  yes,prob_B,,,,,
986,4733,pardon me  do you have problems,prob_B,,,,,
987,4734,even robots have problems sometimes  haha that is good,prob_B,,,,,
988,4735,i live in canada canada and you  france,prob_B,,,,,
989,4736,tell me a little about your life in france  anyone here ,prob_B,,,,,
990,4737,i am not sure i am just a little girl  hello little girl what is your name ,prob_B,,,,,
991,4738,i m great preparing for business school but that s too boring for you i am a student at a local school ,prob_NB,,,,,
992,4739,which grade are you in  i m in school in the grade,prob_B,,,,,
993,4740,i graduated from yale in with a degree in finance i am in college in chicago,prob_B,,,,,
